Sec,+-,+-,
2018-5-20 13:10:30.00000,-2428417.50020,4493275.93380,3807471.05500,
2018-5-20 13:10:31.00000,-2428417.49630,4493275.93500,3807471.05290,
2018-5-20 13:10:32.00000,-2428417.49720,4493275.93700,3807471.05560,
2018-5-20 13:10:33.00000,-2428417.49810,4493275.93600,3807471.05720,
2018-5-20 13:10:34.00000,-2428417.49870,4493275.92550,3807471.04540,
2018-5-20 13:10:35.00000,-2428417.61460,4493275.90440,3807470.99130,
2018-5-20 13:10:36.00000,-2428417.79300,4493275.88050,3807470.92200,
2018-5-20 13:10:37.00000,-2428417.87140,4493275.87150,3807470.87250,
2018-5-20 13:10:38.00000,-2428417.93110,4493275.87830,3807470.85360,
2018-5-20 13:10:39.00000,-2428417.95430,4493275.86860,3807470.84010,
2018-5-20 13:10:40.00000,-2428418.05940,4493275.86310,3807470.81030,
2018-5-20 13:10:41.00000,-2428418.10500,4493275.84390,3807470.78250,
2018-5-20 13:10:42.00000,-2428418.17950,4493275.83900,3807470.73980,
2018-5-20 13:10:43.00000,-2428418.24520,4493275.81610,3807470.69950,
2018-5-20 13:10:44.00000,-2428418.27520,4493275.80200,3807470.68340,
2018-5-20 13:10:45.00000,-2428418.31060,4493275.80980,3807470.67050,
2018-5-20 13:10:46.00000,-2428418.35680,4493275.78950,3807470.64520,
2018-5-20 13:10:47.00000,-2428418.43310,4493275.78420,3807470.61630,
2018-5-20 13:10:48.00000,-2428418.44610,4493275.77570,3807470.60810,
2018-5-20 13:10:49.00000,-2428418.46940,4493275.77390,3807470.59750,
2018-5-20 13:10:50.00000,-2428418.56560,4493275.77680,3807470.56180,
2018-5-20 13:10:51.00000,-2428418.63840,4493275.75280,3807470.51340,
2018-5-20 13:10:52.00000,-2428418.70450,4493275.73700,3807470.48860,
2018-5-20 13:10:53.00000,-2428418.72750,4493275.75280,3807470.48090,
2018-5-20 13:10:54.00000,-2428418.73530,4493275.74430,3807470.46310,
2018-5-20 13:10:55.00000,-2428418.73190,4493275.74250,3807470.45950,
2018-5-20 13:10:56.00000,-2428418.78880,4493275.73240,3807470.43850,
2018-5-20 13:10:57.00000,-2428418.97210,4493275.68450,3807470.34520,
2018-5-20 13:10:58.00000,-2428419.20640,4493275.63290,3807470.21350,
2018-5-20 13:10:59.00000,-2428419.47010,4493275.62850,3807470.13650,
2018-5-20 13:11:0.00000,-2428419.71160,4493275.56860,3807470.00530,
2018-5-20 13:11:1.00000,-2428420.01140,4493275.51240,3807469.85870,
2018-5-20 13:11:2.00000,-2428420.39210,4493275.47130,3807469.68760,
2018-5-20 13:11:3.00000,-2428420.78260,4493275.39640,3807469.49710,
2018-5-20 13:11:4.00000,-2428421.15120,4493275.36340,3807469.34460,
2018-5-20 13:11:5.00000,-2428421.47140,4493275.32440,3807469.20380,
2018-5-20 13:11:6.00000,-2428421.80180,4493275.24820,3807469.03350,
2018-5-20 13:11:7.00000,-2428422.14740,4493275.19030,3807468.87800,
2018-5-20 13:11:8.00000,-2428422.51740,4493275.14220,3807468.71500,
2018-5-20 13:11:9.00000,-2428422.87960,4493275.09930,3807468.55000,
2018-5-20 13:11:10.00000,-2428423.21330,4493275.05180,3807468.39820,
2018-5-20 13:11:11.00000,-2428423.53310,4493274.99600,3807468.23830,
2018-5-20 13:11:12.00000,-2428423.95680,4493274.94830,3807468.06750,
2018-5-20 13:11:13.00000,-2428424.44030,4493274.87320,3807467.83550,
2018-5-20 13:11:14.00000,-2428425.03170,4493274.78370,3807467.56560,
2018-5-20 13:11:15.00000,-2428425.70370,4493274.69780,3807467.26250,
2018-5-20 13:11:16.00000,-2428426.40950,4493274.59990,3807466.94950,
2018-5-20 13:11:17.00000,-2428427.11670,4493274.47080,3807466.59200,
2018-5-20 13:11:18.00000,-2428427.88780,4493274.35060,3807466.24560,
2018-5-20 13:11:19.00000,-2428428.70480,4493274.22910,3807465.87290,
2018-5-20 13:11:20.00000,-2428429.54060,4493274.10860,3807465.48810,
2018-5-20 13:11:21.00000,-2428430.39690,4493273.99160,3807465.09440,
2018-5-20 13:11:22.00000,-2428431.26020,4493273.85330,3807464.71180,
2018-5-20 13:11:23.00000,-2428432.17370,4493273.74150,3807464.30100,
2018-5-20 13:11:24.00000,-2428433.03270,4493273.59790,3807463.90550,
2018-5-20 13:11:25.00000,-2428433.91970,4493273.46230,3807463.48380,
2018-5-20 13:11:26.00000,-2428434.81190,4493273.32900,3807463.07410,
2018-5-20 13:11:27.00000,-2428435.66820,4493273.19580,3807462.67590,
2018-5-20 13:11:28.00000,-2428436.53440,4493273.06970,3807462.28040,
2018-5-20 13:11:29.00000,-2428437.44140,4493272.94350,3807461.87990,
2018-5-20 13:11:30.00000,-2428438.34780,4493272.80460,3807461.44890,
2018-5-20 13:11:31.00000,-2428439.24780,4493272.65490,3807461.03120,
2018-5-20 13:11:32.00000,-2428440.14450,4493272.51910,3807460.60340,
2018-5-20 13:11:33.00000,-2428441.08950,4493272.40210,3807460.18940,
2018-5-20 13:11:34.00000,-2428441.99330,4493272.23910,3807459.76240,
2018-5-20 13:11:35.00000,-2428442.88200,4493272.12970,3807459.35120,
2018-5-20 13:11:36.00000,-2428443.70070,4493271.92840,3807458.90020,
2018-5-20 13:11:37.00000,-2428444.64780,4493271.82870,3807458.48100,
2018-5-20 13:11:38.00000,-2428445.59690,4493271.67340,3807458.05610,
2018-5-20 13:11:39.00000,-2428446.52370,4493271.53030,3807457.61830,
2018-5-20 13:11:40.00000,-2428447.47320,4493271.39870,3807457.18180,
2018-5-20 13:11:41.00000,-2428448.40360,4493271.23120,3807456.73650,
2018-5-20 13:11:42.00000,-2428449.36960,4493271.13080,3807456.35270,
2018-5-20 13:11:43.00000,-2428450.29600,4493270.99460,3807455.92130,
2018-5-20 13:11:44.00000,-2428451.23970,4493270.87120,3807455.49260,
2018-5-20 13:11:45.00000,-2428452.18110,4493270.73470,3807455.06870,
2018-5-20 13:11:46.00000,-2428453.10240,4493270.58680,3807454.63230,
2018-5-20 13:11:47.00000,-2428454.05130,4493270.44400,3807454.19210,
2018-5-20 13:11:48.00000,-2428454.98010,4493270.27940,3807453.73190,
2018-5-20 13:11:49.00000,-2428455.94350,4493270.19070,3807453.33460,
2018-5-20 13:11:50.00000,-2428456.86390,4493270.04290,3807452.90130,
2018-5-20 13:11:51.00000,-2428457.76980,4493269.88640,3807452.47230,
2018-5-20 13:11:52.00000,-2428458.73470,4493269.74340,3807452.02610,
2018-5-20 13:11:53.00000,-2428459.72610,4493269.61190,3807451.58020,
2018-5-20 13:11:54.00000,-2428460.72440,4493269.47840,3807451.13400,
2018-5-20 13:11:55.00000,-2428461.74480,4493269.33520,3807450.67640,
2018-5-20 13:11:56.00000,-2428462.77880,4493269.16740,3807450.19150,
2018-5-20 13:11:57.00000,-2428463.79230,4493269.01210,3807449.71510,
2018-5-20 13:11:58.00000,-2428464.78940,4493268.85330,3807449.25480,
2018-5-20 13:11:59.00000,-2428465.80590,4493268.68700,3807448.76680,
2018-5-20 13:12:0.00000,-2428466.85920,4493268.54100,3807448.29560,
2018-5-20 13:12:1.00000,-2428467.91140,4493268.40890,3807447.83420,
2018-5-20 13:12:2.00000,-2428468.93280,4493268.24760,3807447.35870,
2018-5-20 13:12:3.00000,-2428469.96760,4493268.08860,3807446.87880,
2018-5-20 13:12:4.00000,-2428470.99350,4493267.91940,3807446.39330,
2018-5-20 13:12:5.00000,-2428472.04420,4493267.75950,3807445.91260,
2018-5-20 13:12:6.00000,-2428473.08440,4493267.60110,3807445.42900,
2018-5-20 13:12:7.00000,-2428474.11710,4493267.45720,3807444.95430,
2018-5-20 13:12:8.00000,-2428475.11060,4493267.29330,3807444.48800,
2018-5-20 13:12:9.00000,-2428476.13120,4493267.14770,3807444.02050,
2018-5-20 13:12:10.00000,-2428477.20370,4493267.01460,3807443.54880,
2018-5-20 13:12:11.00000,-2428478.25770,4493266.86160,3807443.05660,
2018-5-20 13:12:12.00000,-2428479.32620,4493266.70570,3807442.56930,
2018-5-20 13:12:13.00000,-2428480.38100,4493266.53430,3807442.08190,
2018-5-20 13:12:14.00000,-2428481.43030,4493266.37580,3807441.58520,
2018-5-20 13:12:15.00000,-2428482.56030,4493266.24920,3807441.09950,
2018-5-20 13:12:16.00000,-2428483.65950,4493266.07940,3807440.60270,
2018-5-20 13:12:17.00000,-2428484.76770,4493265.93110,3807440.10560,
2018-5-20 13:12:18.00000,-2428485.87450,4493265.80580,3807439.62750,
2018-5-20 13:12:19.00000,-2428486.88980,4493265.62230,3807439.13870,
2018-5-20 13:12:20.00000,-2428487.86890,4493265.49390,3807438.69060,
2018-5-20 13:12:21.00000,-2428488.79130,4493265.34000,3807438.24670,
2018-5-20 13:12:22.00000,-2428489.71740,4493265.18390,3807437.80870,
2018-5-20 13:12:23.00000,-2428490.73950,4493265.05060,3807437.35420,
2018-5-20 13:12:24.00000,-2428491.80770,4493264.90560,3807436.87300,
2018-5-20 13:12:25.00000,-2428492.84380,4493264.72390,3807436.36840,
2018-5-20 13:12:26.00000,-2428493.92200,4493264.58180,3807435.88110,
2018-5-20 13:12:27.00000,-2428494.95860,4493264.39860,3807435.38400,
2018-5-20 13:12:28.00000,-2428496.08750,4493264.27140,3807434.91190,
2018-5-20 13:12:29.00000,-2428497.14470,4493264.05370,3807434.36950,
2018-5-20 13:12:30.00000,-2428498.30140,4493263.93080,3807433.89480,
2018-5-20 13:12:31.00000,-2428499.40480,4493263.77730,3807433.39580,
2018-5-20 13:12:32.00000,-2428500.46840,4493263.62290,3807432.90710,
2018-5-20 13:12:33.00000,-2428501.56180,4493263.45780,3807432.39940,
2018-5-20 13:12:34.00000,-2428502.60580,4493263.26850,3807431.88770,
2018-5-20 13:12:35.00000,-2428503.66620,4493263.11720,3807431.41400,
2018-5-20 13:12:36.00000,-2428504.72380,4493262.96560,3807430.93700,
2018-5-20 13:12:37.00000,-2428505.78530,4493262.81230,3807430.44580,
2018-5-20 13:12:38.00000,-2428506.89220,4493262.66430,3807429.95150,
2018-5-20 13:12:39.00000,-2428507.99790,4493262.51410,3807429.45210,
2018-5-20 13:12:40.00000,-2428509.09200,4493262.35790,3807428.94690,
2018-5-20 13:12:41.00000,-2428510.21440,4493262.21030,3807428.44340,
2018-5-20 13:12:42.00000,-2428511.31540,4493262.02040,3807427.91310,
2018-5-20 13:12:43.00000,-2428512.43210,4493261.85080,3807427.39360,
2018-5-20 13:12:44.00000,-2428513.55970,4493261.68610,3807426.87170,
2018-5-20 13:12:45.00000,-2428514.68200,4493261.53720,3807426.37610,
2018-5-20 13:12:46.00000,-2428515.79650,4493261.35540,3807425.85410,
2018-5-20 13:12:47.00000,-2428516.93420,4493261.19050,3807425.32990,
2018-5-20 13:12:48.00000,-2428518.06700,4493261.01600,3807424.80580,
2018-5-20 13:12:49.00000,-2428519.17850,4493260.84150,3807424.28870,
2018-5-20 13:12:50.00000,-2428520.31680,4493260.69260,3807423.78150,
2018-5-20 13:12:51.00000,-2428521.42300,4493260.50070,3807423.25540,
2018-5-20 13:12:52.00000,-2428522.57200,4493260.33710,3807422.72580,
2018-5-20 13:12:53.00000,-2428523.68020,4493260.18150,3807422.22740,
2018-5-20 13:12:54.00000,-2428524.78260,4493260.01600,3807421.73010,
2018-5-20 13:12:55.00000,-2428525.90280,4493259.87460,3807421.22450,
2018-5-20 13:12:56.00000,-2428526.99790,4493259.68380,3807420.69560,
2018-5-20 13:12:57.00000,-2428528.09060,4493259.52420,3807420.20620,
2018-5-20 13:12:58.00000,-2428529.17990,4493259.35860,3807419.69840,
2018-5-20 13:12:59.00000,-2428530.26110,4493259.20520,3807419.19860,
2018-5-20 13:13:0.00000,-2428531.36440,4493259.04050,3807418.68870,
2018-5-20 13:13:1.00000,-2428532.42940,4493258.89330,3807418.19600,
2018-5-20 13:13:2.00000,-2428533.50790,4493258.74190,3807417.71540,
2018-5-20 13:13:3.00000,-2428534.55720,4493258.57590,3807417.22630,
2018-5-20 13:13:4.00000,-2428535.61890,4493258.42580,3807416.75280,
2018-5-20 13:13:5.00000,-2428536.64500,4493258.25310,3807416.25550,
2018-5-20 13:13:6.00000,-2428537.65630,4493258.10590,3807415.78410,
2018-5-20 13:13:7.00000,-2428538.66340,4493257.94360,3807415.32480,
2018-5-20 13:13:8.00000,-2428539.68990,4493257.79250,3807414.84750,
2018-5-20 13:13:9.00000,-2428540.72420,4493257.64080,3807414.37320,
2018-5-20 13:13:10.00000,-2428541.77770,4493257.47480,3807413.88560,
2018-5-20 13:13:11.00000,-2428542.87230,4493257.32490,3807413.39300,
2018-5-20 13:13:12.00000,-2428543.95820,4493257.17380,3807412.90710,
2018-5-20 13:13:13.00000,-2428545.04540,4493257.02680,3807412.41010,
2018-5-20 13:13:14.00000,-2428546.07870,4493256.85480,3807411.92530,
2018-5-20 13:13:15.00000,-2428547.08530,4493256.68980,3807411.44810,
2018-5-20 13:13:16.00000,-2428548.11600,4493256.53820,3807410.97140,
2018-5-20 13:13:17.00000,-2428549.19750,4493256.40420,3807410.50070,
2018-5-20 13:13:18.00000,-2428550.25260,4493256.22340,3807409.99290,
2018-5-20 13:13:19.00000,-2428551.29280,4493256.07640,3807409.52030,
2018-5-20 13:13:20.00000,-2428552.30000,4493255.94000,3807409.06980,
2018-5-20 13:13:21.00000,-2428553.28000,4493255.77420,3807408.60400,
2018-5-20 13:13:22.00000,-2428554.29860,4493255.62700,3807408.12540,
2018-5-20 13:13:23.00000,-2428555.37510,4493255.48140,3807407.65270,
2018-5-20 13:13:24.00000,-2428556.44640,4493255.30440,3807407.14550,
2018-5-20 13:13:25.00000,-2428557.50740,4493255.15510,3807406.65540,
2018-5-20 13:13:26.00000,-2428558.57970,4493254.99670,3807406.16530,
2018-5-20 13:13:27.00000,-2428559.63280,4493254.83050,3807405.67590,
2018-5-20 13:13:28.00000,-2428560.68860,4493254.68140,3807405.18600,
2018-5-20 13:13:29.00000,-2428561.76980,4493254.51930,3807404.68660,
2018-5-20 13:13:30.00000,-2428562.87350,4493254.36370,3807404.18430,
2018-5-20 13:13:31.00000,-2428563.95720,4493254.20310,3807403.69110,
2018-5-20 13:13:32.00000,-2428565.03930,4493254.04120,3807403.19080,
2018-5-20 13:13:33.00000,-2428566.10190,4493253.86990,3807402.69010,
2018-5-20 13:13:34.00000,-2428567.16180,4493253.72470,3807402.21520,
2018-5-20 13:13:35.00000,-2428568.24640,4493253.57180,3807401.71630,
2018-5-20 13:13:36.00000,-2428569.31900,4493253.41020,3807401.22350,
2018-5-20 13:13:37.00000,-2428570.38990,4493253.25860,3807400.73540,
2018-5-20 13:13:38.00000,-2428571.49070,4493253.10100,3807400.22940,
2018-5-20 13:13:39.00000,-2428572.61400,4493252.94420,3807399.72540,
2018-5-20 13:13:40.00000,-2428573.74520,4493252.74800,3807399.18180,
2018-5-20 13:13:41.00000,-2428574.86700,4493252.60530,3807398.67830,
2018-5-20 13:13:42.00000,-2428575.95240,4493252.44140,3807398.17730,
2018-5-20 13:13:43.00000,-2428577.02980,4493252.26710,3807397.67080,
2018-5-20 13:13:44.00000,-2428578.13000,4493252.09200,3807397.16850,
2018-5-20 13:13:45.00000,-2428579.26090,4493251.94630,3807396.67820,
2018-5-20 13:13:46.00000,-2428580.35460,4493251.77570,3807396.14610,
2018-5-20 13:13:47.00000,-2428581.46210,4493251.60920,3807395.64970,
2018-5-20 13:13:48.00000,-2428582.55500,4493251.45040,3807395.14380,
2018-5-20 13:13:49.00000,-2428583.65580,4493251.28370,3807394.62850,
2018-5-20 13:13:50.00000,-2428584.76510,4493251.12740,3807394.13760,
2018-5-20 13:13:51.00000,-2428585.84020,4493250.95370,3807393.63150,
2018-5-20 13:13:52.00000,-2428586.92510,4493250.80340,3807393.13950,
2018-5-20 13:13:53.00000,-2428588.01120,4493250.62380,3807392.63470,
2018-5-20 13:13:54.00000,-2428589.12300,4493250.46870,3807392.12660,
2018-5-20 13:13:55.00000,-2428590.19370,4493250.31480,3807391.63090,
2018-5-20 13:13:56.00000,-2428591.25180,4493250.14860,3807391.14910,
2018-5-20 13:13:57.00000,-2428592.31850,4493249.98840,3807390.65860,
2018-5-20 13:13:58.00000,-2428593.36750,4493249.80910,3807390.15880,
2018-5-20 13:13:59.00000,-2428594.44150,4493249.67290,3807389.67810,
2018-5-20 13:14:0.00000,-2428595.46450,4493249.51150,3807389.20890,
2018-5-20 13:14:1.00000,-2428596.46560,4493249.36730,3807388.74940,
2018-5-20 13:14:2.00000,-2428597.48420,4493249.23320,3807388.28960,
2018-5-20 13:14:3.00000,-2428598.51390,4493249.06200,3807387.79840,
2018-5-20 13:14:4.00000,-2428599.59080,4493248.91250,3807387.31410,
2018-5-20 13:14:5.00000,-2428600.65340,4493248.75790,3807386.82380,
2018-5-20 13:14:6.00000,-2428601.72850,4493248.60270,3807386.32820,
2018-5-20 13:14:7.00000,-2428602.78880,4493248.44050,3807385.83860,
2018-5-20 13:14:8.00000,-2428603.85960,4493248.28120,3807385.34510,
2018-5-20 13:14:9.00000,-2428604.94980,4493248.13680,3807384.86390,
2018-5-20 13:14:10.00000,-2428606.00700,4493247.97290,3807384.37300,
2018-5-20 13:14:11.00000,-2428607.06110,4493247.82780,3807383.89340,
2018-5-20 13:14:12.00000,-2428608.11250,4493247.66740,3807383.40640,
2018-5-20 13:14:13.00000,-2428609.17450,4493247.50680,3807382.91300,
2018-5-20 13:14:14.00000,-2428610.25290,4493247.35470,3807382.43680,
2018-5-20 13:14:15.00000,-2428611.33750,4493247.18490,3807381.92050,
2018-5-20 13:14:16.00000,-2428612.43620,4493247.02700,3807381.42500,
2018-5-20 13:14:17.00000,-2428613.53610,4493246.88620,3807380.94070,
2018-5-20 13:14:18.00000,-2428614.61030,4493246.70270,3807380.41140,
2018-5-20 13:14:19.00000,-2428615.70380,4493246.54630,3807379.92430,
2018-5-20 13:14:20.00000,-2428616.77930,4493246.39620,3807379.42060,
2018-5-20 13:14:21.00000,-2428617.81660,4493246.24780,3807378.94420,
2018-5-20 13:14:22.00000,-2428618.83090,4493246.09770,3807378.49330,
2018-5-20 13:14:23.00000,-2428619.85180,4493245.96650,3807378.02730,
2018-5-20 13:14:24.00000,-2428620.82970,4493245.79760,3807377.55740,
2018-5-20 13:14:25.00000,-2428621.81750,4493245.61060,3807377.08670,
2018-5-20 13:14:26.00000,-2428622.81170,4493245.48050,3807376.64790,
2018-5-20 13:14:27.00000,-2428623.80460,4493245.34950,3807376.20190,
2018-5-20 13:14:28.00000,-2428624.78760,4493245.19430,3807375.74520,
2018-5-20 13:14:29.00000,-2428625.72530,4493245.04160,3807375.30410,
2018-5-20 13:14:30.00000,-2428626.63410,4493244.90100,3807374.88250,
2018-5-20 13:14:31.00000,-2428627.50890,4493244.79660,3807374.48770,
2018-5-20 13:14:32.00000,-2428628.38240,4493244.68330,3807374.10480,
2018-5-20 13:14:33.00000,-2428629.32640,4493244.52620,3807373.66180,
2018-5-20 13:14:34.00000,-2428630.32740,4493244.37090,3807373.19430,
2018-5-20 13:14:35.00000,-2428631.27780,4493244.21910,3807372.73820,
2018-5-20 13:14:36.00000,-2428632.19490,4493244.09720,3807372.33280,
2018-5-20 13:14:37.00000,-2428633.10380,4493243.94440,3807371.90060,
2018-5-20 13:14:38.00000,-2428634.04070,4493243.81660,3807371.47930,
2018-5-20 13:14:39.00000,-2428635.00890,4493243.69020,3807371.04530,
2018-5-20 13:14:40.00000,-2428635.95000,4493243.54590,3807370.61450,
2018-5-20 13:14:41.00000,-2428636.90120,4493243.39560,3807370.17020,
2018-5-20 13:14:42.00000,-2428637.90150,4493243.24860,3807369.70390,
2018-5-20 13:14:43.00000,-2428638.91130,4493243.10840,3807369.24440,
2018-5-20 13:14:44.00000,-2428639.87340,4493242.94790,3807368.78900,
2018-5-20 13:14:45.00000,-2428640.84970,4493242.80890,3807368.34950,
2018-5-20 13:14:46.00000,-2428641.82210,4493242.66790,3807367.90680,
2018-5-20 13:14:47.00000,-2428642.80420,4493242.51420,3807367.45740,
2018-5-20 13:14:48.00000,-2428643.77840,4493242.35420,3807366.99600,
2018-5-20 13:14:49.00000,-2428644.77610,4493242.22230,3807366.54500,
2018-5-20 13:14:50.00000,-2428645.73890,4493242.08040,3807366.10080,
2018-5-20 13:14:51.00000,-2428646.72370,4493241.95120,3807365.66460,
2018-5-20 13:14:52.00000,-2428647.70150,4493241.79490,3807365.20290,
2018-5-20 13:14:53.00000,-2428648.68980,4493241.63990,3807364.73760,
2018-5-20 13:14:54.00000,-2428649.70680,4493241.49540,3807364.27140,
2018-5-20 13:14:55.00000,-2428650.67960,4493241.34900,3807363.81570,
2018-5-20 13:14:56.00000,-2428651.65360,4493241.20260,3807363.37020,
2018-5-20 13:14:57.00000,-2428652.63060,4493241.06950,3807362.91930,
2018-5-20 13:14:58.00000,-2428653.63310,4493240.91630,3807362.46260,
2018-5-20 13:14:59.00000,-2428654.62050,4493240.77770,3807362.01270,
2018-5-20 13:15:0.00000,-2428655.63150,4493240.63050,3807361.54330,
2018-5-20 13:15:1.00000,-2428656.64510,4493240.48800,3807361.08240,
2018-5-20 13:15:2.00000,-2428657.63860,4493240.34120,3807360.62200,
2018-5-20 13:15:3.00000,-2428658.61670,4493240.19990,3807360.16430,
2018-5-20 13:15:4.00000,-2428659.58520,4493240.04560,3807359.73380,
2018-5-20 13:15:5.00000,-2428660.56470,4493239.87480,3807359.24410,
2018-5-20 13:15:6.00000,-2428661.61170,4493239.74870,3807358.78680,
2018-5-20 13:15:7.00000,-2428662.63120,4493239.59480,3807358.32300,
2018-5-20 13:15:8.00000,-2428663.57790,4493239.42060,3807357.82140,
2018-5-20 13:15:9.00000,-2428664.61240,4493239.28950,3807357.41370,
2018-5-20 13:15:10.00000,-2428665.61820,4493239.14400,3807356.94610,
2018-5-20 13:15:11.00000,-2428666.59930,4493238.99700,3807356.49760,
2018-5-20 13:15:12.00000,-2428667.60550,4493238.84630,3807356.03320,
2018-5-20 13:15:13.00000,-2428668.64390,4493238.70980,3807355.57630,
2018-5-20 13:15:14.00000,-2428669.68030,4493238.53370,3807355.08010,
2018-5-20 13:15:15.00000,-2428670.72890,4493238.39720,3807354.60030,
2018-5-20 13:15:16.00000,-2428671.71670,4493238.23170,3807354.12540,
2018-5-20 13:15:17.00000,-2428672.70120,4493238.09890,3807353.69660,
2018-5-20 13:15:18.00000,-2428673.66920,4493237.97640,3807353.26770,
2018-5-20 13:15:19.00000,-2428674.62760,4493237.82450,3807352.81080,
2018-5-20 13:15:20.00000,-2428675.60190,4493237.68000,3807352.37250,
2018-5-20 13:15:21.00000,-2428676.55830,4493237.53310,3807351.93190,
2018-5-20 13:15:22.00000,-2428677.51970,4493237.37890,3807351.47150,
2018-5-20 13:15:23.00000,-2428678.52950,4493237.24190,3807351.02260,
2018-5-20 13:15:24.00000,-2428679.52570,4493237.11000,3807350.57820,
2018-5-20 13:15:25.00000,-2428680.48840,4493236.95360,3807350.13520,
2018-5-20 13:15:26.00000,-2428681.41940,4493236.79870,3807349.68940,
2018-5-20 13:15:27.00000,-2428682.38320,4493236.67220,3807349.25870,
2018-5-20 13:15:28.00000,-2428683.38250,4493236.51740,3807348.79670,
2018-5-20 13:15:29.00000,-2428684.37360,4493236.36580,3807348.33480,
2018-5-20 13:15:30.00000,-2428685.37780,4493236.22930,3807347.88280,
